"date","death","pm10tmean","pm10","season"
1995-08-02,199,NA,18.614789204,"Summer"
1995-08-03,180,NA,NA,"Summer"
1995-08-04,196,NA,NA,"Summer"
1995-08-05,206,NA,NA,"Summer"
1995-08-06,159,NA,NA,"Summer"
1995-08-07,165,-9.125652127,NA,"Summer"
1995-08-08,201,NA,-9.125652127,"Summer"
1995-08-09,210,NA,NA,"Summer"
1995-08-10,182,NA,NA,"Summer"
1995-08-11,202,NA,NA,"Summer"
1995-08-12,184,NA,NA,"Summer"
1995-08-13,181,-5.12953752,NA,"Summer"
1995-08-14,204,NA,-5.12953752,"Summer"
1995-08-15,180,NA,NA,"Summer"
1995-08-16,172,NA,NA,"Summer"
1995-08-17,176,NA,NA,"Summer"
1995-08-18,178,NA,NA,"Summer"
1995-08-19,137,-6.421287861,NA,"Summer"
1995-08-20,171,NA,-6.421287861,"Summer"
1995-08-21,171,NA,NA,"Summer"
1995-08-22,168,NA,NA,"Summer"
1995-08-23,201,NA,NA,"Summer"
1995-08-24,169,NA,NA,"Summer"
1995-08-25,210,-10.46257928,NA,"Summer"
1995-08-26,166,NA,-10.46257928,"Summer"
1995-08-27,188,NA,NA,"Summer"
1995-08-28,201,NA,NA,"Summer"
1995-08-29,166,NA,NA,"Summer"
1995-08-30,191,NA,NA,"Summer"
1995-08-31,166,10.557397239,NA,"Summer"
1995-09-01,176,NA,10.557397239,"Summer"
1995-09-02,167,NA,NA,"Summer"
1995-09-03,166,NA,NA,"Summer"
1995-09-04,167,NA,NA,"Summer"
1995-09-05,158,NA,NA,"Summer"
1995-09-06,172,6.7359853162,NA,"Summer"
1995-09-07,179,NA,6.7359853162,"Summer"
1995-09-08,159,NA,NA,"Summer"
1995-09-09,162,NA,NA,"Summer"
1995-09-10,166,NA,NA,"Summer"
1995-09-11,182,NA,NA,"Summer"
1995-09-12,175,-6.239460045,NA,"Summer"
1995-09-13,181,NA,-6.239460045,"Summer"
1995-09-14,200,NA,NA,"Summer"
1995-09-15,162,NA,NA,"Summer"
1995-09-16,163,NA,NA,"Summer"
1995-09-17,176,NA,NA,"Summer"
1995-09-18,179,-9.701376379,NA,"Summer"
1995-09-19,167,NA,-9.701376379,"Summer"
1995-09-20,190,NA,NA,"Summer"
1995-09-21,172,NA,NA,"Summer"
1995-09-22,188,NA,NA,"Summer"
1995-09-23,164,NA,NA,"Summer"
1995-09-24,166,-13.33258278,NA,"Summer"
1995-09-25,218,NA,-13.33258278,"Summer"
1995-09-26,181,NA,NA,"Summer"
1995-09-27,170,NA,NA,"Summer"
1995-09-28,189,NA,NA,"Summer"
1995-09-29,180,NA,NA,"Summer"
1995-09-30,192,-8.187724688,NA,"Summer"
1995-10-01,181,NA,-8.187724688,"Fall"
1995-10-02,221,NA,NA,"Fall"
1995-10-03,201,NA,NA,"Fall"
1995-10-04,170,NA,NA,"Fall"
1995-10-05,179,NA,NA,"Fall"
1995-10-06,217,-5.306592625,NA,"Fall"
1995-10-07,172,NA,-5.306592625,"Fall"
1995-10-08,148,NA,NA,"Fall"
1995-10-09,190,NA,NA,"Fall"
1995-10-10,189,NA,NA,"Fall"
1995-10-11,177,NA,NA,"Fall"
1995-10-12,192,15.589653774,NA,"Fall"
1995-10-13,192,NA,15.589653774,"Fall"
1995-10-14,177,NA,NA,"Fall"
1995-10-15,169,NA,NA,"Fall"
1995-10-16,194,NA,NA,"Fall"
1995-10-17,208,NA,NA,"Fall"
1995-10-18,188,-1.86990874,NA,"Fall"
1995-10-19,180,NA,-1.86990874,"Fall"
1995-10-20,197,NA,NA,"Fall"
1995-10-21,199,NA,NA,"Fall"
1995-10-22,178,NA,NA,"Fall"
1995-10-23,195,NA,NA,"Fall"
1995-10-24,209,-2.375281448,NA,"Fall"
1995-10-25,181,NA,-2.375281448,"Fall"
1995-10-26,174,NA,NA,"Fall"
1995-10-27,202,NA,NA,"Fall"
1995-10-28,210,NA,NA,"Fall"
1995-10-29,173,NA,NA,"Fall"
1995-10-30,195,-9.284198748,NA,"Fall"
1995-10-31,187,NA,-9.284198748,"Fall"
1995-11-01,189,NA,NA,"Fall"
1995-11-02,195,NA,NA,"Fall"
1995-11-03,174,NA,NA,"Fall"
1995-11-04,182,NA,NA,"Fall"
1995-11-05,195,-9.837197597,NA,"Fall"
1995-11-06,198,NA,-9.837197597,"Fall"
1995-11-07,200,NA,NA,"Fall"
1995-11-08,188,NA,NA,"Fall"
1995-11-09,173,NA,NA,"Fall"
1995-11-10,174,NA,NA,"Fall"
1995-11-11,221,-7.603636875,NA,"Fall"
1995-11-12,175,NA,-7.603636875,"Fall"
1995-11-13,188,NA,NA,"Fall"
1995-11-14,198,NA,NA,"Fall"
1995-11-15,175,NA,NA,"Fall"
1995-11-16,207,NA,NA,"Fall"
1995-11-17,237,-1.392460393,NA,"Fall"
1995-11-18,185,NA,-1.392460393,"Fall"
1995-11-19,220,NA,NA,"Fall"
1995-11-20,192,NA,NA,"Fall"
1995-11-21,208,NA,NA,"Fall"
1995-11-22,214,NA,NA,"Fall"
1995-11-23,174,-5.939949318,NA,"Fall"
1995-11-24,194,NA,-5.939949318,"Fall"
1995-11-25,198,NA,NA,"Fall"
1995-11-26,183,NA,NA,"Fall"
1995-11-27,195,NA,NA,"Fall"
1995-11-28,199,NA,NA,"Fall"
1995-11-29,202,-10.39188768,NA,"Fall"
1995-11-30,230,NA,-10.39188768,"Fall"
1995-12-01,194,NA,NA,"Fall"
1995-12-02,213,NA,NA,"Fall"
1995-12-03,207,NA,NA,"Fall"
1995-12-04,244,NA,NA,"Fall"
1995-12-05,204,-10.20930414,NA,"Fall"
1995-12-06,189,NA,-10.20930414,"Fall"
1995-12-07,181,NA,NA,"Fall"
1995-12-08,199,NA,NA,"Fall"
1995-12-09,188,NA,NA,"Fall"
1995-12-10,203,NA,NA,"Fall"
1995-12-11,217,-7.237498152,NA,"Fall"
1995-12-12,191,NA,-7.237498152,"Fall"
1995-12-13,199,NA,NA,"Fall"
1995-12-14,205,NA,NA,"Fall"
1995-12-15,223,NA,NA,"Fall"
1995-12-16,202,NA,NA,"Fall"
1995-12-17,206,-10.00918581,NA,"Fall"
1995-12-18,201,NA,-10.00918581,"Fall"
1995-12-19,215,NA,NA,"Fall"
1995-12-20,234,NA,NA,"Fall"
1995-12-21,234,NA,NA,"Fall"
1995-12-22,218,NA,NA,"Fall"
1995-12-23,204,-11.3551962,NA,"Fall"
1995-12-24,186,NA,-11.3551962,"Fall"
1995-12-25,235,NA,NA,"Fall"
1995-12-26,231,NA,NA,"Fall"
1995-12-27,235,NA,NA,"Fall"
1995-12-28,224,NA,NA,"Fall"
1995-12-29,212,-2.49269944,NA,"Fall"
1995-12-30,207,NA,-2.49269944,"Fall"
1995-12-31,212,NA,NA,"Fall"
1996-01-01,212,NA,NA,"Winter"
1996-01-02,235,NA,NA,"Winter"
1996-01-03,205,NA,NA,"Winter"
1996-01-04,232,-2.775776254,NA,"Winter"
1996-01-05,212,NA,-2.775776254,"Winter"
1996-01-06,215,NA,NA,"Winter"
1996-01-07,211,NA,NA,"Winter"
1996-01-08,254,NA,NA,"Winter"
1996-01-09,260,NA,NA,"Winter"
1996-01-10,230,2.9669682828,NA,"Winter"
1996-01-11,234,NA,2.9669682828,"Winter"
1996-01-12,195,NA,NA,"Winter"
1996-01-13,213,NA,NA,"Winter"
1996-01-14,230,NA,NA,"Winter"
1996-01-15,195,NA,NA,"Winter"
1996-01-16,211,3.1269372762,NA,"Winter"
1996-01-17,212,NA,3.1269372762,"Winter"
1996-01-18,204,NA,NA,"Winter"
1996-01-19,188,NA,NA,"Winter"
1996-01-20,197,NA,NA,"Winter"
1996-01-21,190,NA,NA,"Winter"
1996-01-22,238,13.125884208,NA,"Winter"
1996-01-23,219,NA,13.125884208,"Winter"
1996-01-24,221,NA,NA,"Winter"
1996-01-25,213,NA,NA,"Winter"
1996-01-26,173,NA,NA,"Winter"
1996-01-27,221,NA,NA,"Winter"
1996-01-28,170,-13.25137845,NA,"Winter"
1996-01-29,200,NA,-13.25137845,"Winter"
1996-01-30,207,NA,NA,"Winter"
1996-01-31,213,NA,NA,"Winter"
1996-02-01,195,NA,NA,"Winter"
1996-02-02,201,NA,NA,"Winter"
1996-02-03,208,-8.230384501,NA,"Winter"
1996-02-04,216,NA,-8.230384501,"Winter"
1996-02-05,202,NA,NA,"Winter"
1996-02-06,207,NA,NA,"Winter"
1996-02-07,184,NA,NA,"Winter"
1996-02-08,170,NA,NA,"Winter"
1996-02-09,235,1.4299212992,NA,"Winter"
1996-02-10,191,NA,1.4299212992,"Winter"
1996-02-11,207,NA,NA,"Winter"
1996-02-12,200,NA,NA,"Winter"
1996-02-13,187,NA,NA,"Winter"
1996-02-14,184,NA,NA,"Winter"
1996-02-15,196,14.04959422,NA,"Winter"
1996-02-16,199,NA,14.04959422,"Winter"
1996-02-17,203,NA,NA,"Winter"
1996-02-18,214,NA,NA,"Winter"
1996-02-19,215,NA,NA,"Winter"
1996-02-20,182,NA,NA,"Winter"
1996-02-21,212,6.27044434,NA,"Winter"
1996-02-22,161,NA,6.27044434,"Winter"
1996-02-23,205,NA,NA,"Winter"
1996-02-24,187,NA,NA,"Winter"
1996-02-25,176,NA,NA,"Winter"
1996-02-26,178,NA,NA,"Winter"
1996-02-27,166,1.9512794198,NA,"Winter"
1996-02-28,181,NA,1.9512794198,"Winter"
1996-02-29,197,NA,NA,"Winter"
1996-03-01,160,NA,NA,"Winter"
1996-03-02,166,NA,NA,"Winter"
1996-03-03,178,NA,NA,"Winter"
1996-03-04,219,-3.06193537,NA,"Winter"
1996-03-05,173,NA,-3.06193537,"Winter"
1996-03-06,173,NA,NA,"Winter"
1996-03-07,192,NA,NA,"Winter"
1996-03-08,218,NA,NA,"Winter"
1996-03-09,182,NA,NA,"Winter"
1996-03-10,163,-5.474294727,NA,"Winter"
1996-03-11,189,NA,-5.474294727,"Winter"
1996-03-12,184,NA,NA,"Winter"
1996-03-13,178,NA,NA,"Winter"
1996-03-14,171,NA,NA,"Winter"
1996-03-15,202,NA,NA,"Winter"
1996-03-16,204,-13.68073077,NA,"Winter"
1996-03-17,197,NA,-13.68073077,"Winter"
1996-03-18,198,NA,NA,"Winter"
1996-03-19,167,NA,NA,"Winter"
1996-03-20,165,NA,NA,"Winter"
1996-03-21,198,NA,NA,"Winter"
1996-03-22,181,-10.2169335,NA,"Winter"
1996-03-23,171,NA,-10.2169335,"Winter"
1996-03-24,167,NA,NA,"Winter"
1996-03-25,208,NA,NA,"Winter"
1996-03-26,201,NA,NA,"Winter"
1996-03-27,181,NA,NA,"Winter"
1996-03-28,162,-6.843149475,NA,"Winter"
1996-03-29,202,NA,-6.843149475,"Winter"
1996-03-30,197,NA,NA,"Winter"
1996-03-31,205,NA,NA,"Winter"
1996-04-01,187,NA,NA,"Spring"
1996-04-02,193,NA,NA,"Spring"
1996-04-03,173,-3.512593508,NA,"Spring"
1996-04-04,180,NA,-3.512593508,"Spring"
1996-04-05,203,NA,NA,"Spring"
1996-04-06,172,NA,NA,"Spring"
1996-04-07,173,NA,NA,"Spring"
1996-04-08,209,NA,NA,"Spring"
1996-04-09,190,0.6351315591,NA,"Spring"
1996-04-10,184,NA,0.6351315591,"Spring"
1996-04-11,176,NA,NA,"Spring"
1996-04-12,202,NA,NA,"Spring"
1996-04-13,187,NA,NA,"Spring"
1996-04-14,193,NA,NA,"Spring"
1996-04-15,180,-10.12156919,NA,"Spring"
1996-04-16,182,NA,-10.12156919,"Spring"
1996-04-17,162,NA,NA,"Spring"
1996-04-18,183,NA,NA,"Spring"
1996-04-19,161,NA,NA,"Spring"
1996-04-20,186,NA,NA,"Spring"
1996-04-21,173,-0.051419297,NA,"Spring"
1996-04-22,187,NA,-0.051419297,"Spring"
1996-04-23,178,NA,NA,"Spring"
1996-04-24,184,NA,NA,"Spring"
1996-04-25,165,NA,NA,"Spring"
1996-04-26,171,NA,NA,"Spring"
1996-04-27,161,-11.67703788,NA,"Spring"
1996-04-28,140,NA,-11.67703788,"Spring"
1996-04-29,172,NA,NA,"Spring"
1996-04-30,195,NA,NA,"Spring"
1996-05-01,172,NA,NA,"Spring"
1996-05-02,168,NA,NA,"Spring"
1996-05-03,192,12.433579078,NA,"Spring"
1996-05-04,177,NA,12.433579078,"Spring"
1996-05-05,201,NA,NA,"Spring"
1996-05-06,192,NA,NA,"Spring"
1996-05-07,183,NA,NA,"Spring"
1996-05-08,170,NA,NA,"Spring"
1996-05-09,177,-9.362177314,NA,"Spring"
1996-05-10,182,NA,-9.362177314,"Spring"
1996-05-11,194,NA,NA,"Spring"
1996-05-12,195,NA,NA,"Spring"
1996-05-13,172,NA,NA,"Spring"
1996-05-14,199,NA,NA,"Spring"
1996-05-15,167,-1.510512141,NA,"Spring"
1996-05-16,176,NA,-1.510512141,"Spring"
1996-05-17,194,NA,NA,"Spring"
1996-05-18,170,NA,NA,"Spring"
1996-05-19,187,NA,NA,"Spring"
1996-05-20,199,NA,NA,"Spring"
1996-05-21,201,8.921667413,NA,"Spring"
1996-05-22,225,NA,8.921667413,"Spring"
1996-05-23,154,NA,NA,"Spring"
1996-05-24,190,NA,NA,"Spring"
1996-05-25,163,NA,NA,"Spring"
1996-05-26,160,NA,NA,"Spring"
1996-05-27,142,-8.826630069,NA,"Spring"
1996-05-28,186,NA,-8.826630069,"Spring"
1996-05-29,175,NA,NA,"Spring"
1996-05-30,177,NA,NA,"Spring"
1996-05-31,192,NA,NA,"Spring"
1996-06-01,190,NA,NA,"Spring"
1996-06-02,197,-9.226834646,NA,"Spring"
1996-06-03,175,NA,-9.226834646,"Spring"
1996-06-04,177,NA,NA,"Spring"
1996-06-05,164,NA,NA,"Spring"
1996-06-06,160,NA,NA,"Spring"
1996-06-07,200,NA,NA,"Spring"
1996-06-08,173,-5.42829423,NA,"Spring"
1996-06-09,177,NA,-5.42829423,"Spring"
1996-06-10,163,NA,NA,"Spring"
1996-06-11,150,NA,NA,"Spring"
1996-06-12,161,NA,NA,"Spring"
1996-06-13,150,NA,NA,"Spring"
1996-06-14,163,14.608775737,NA,"Spring"
1996-06-15,169,NA,14.608775737,"Spring"
1996-06-16,184,NA,NA,"Spring"
1996-06-17,192,NA,NA,"Spring"
1996-06-18,173,NA,NA,"Spring"
1996-06-19,166,NA,NA,"Spring"
1996-06-20,172,-0.016763369,NA,"Spring"
1996-06-21,182,NA,-0.016763369,"Spring"
1996-06-22,135,NA,NA,"Spring"
1996-06-23,174,NA,NA,"Spring"
1996-06-24,159,NA,NA,"Spring"
1996-06-25,185,NA,NA,"Spring"
1996-06-26,173,-6.320662589,NA,"Spring"
1996-06-27,181,NA,-6.320662589,"Spring"
1996-06-28,173,NA,NA,"Spring"
1996-06-29,164,NA,NA,"Spring"
1996-06-30,158,NA,NA,"Spring"
1996-07-01,146,NA,NA,"Summer"
1996-07-02,188,15.184183856,NA,"Summer"
1996-07-03,176,NA,15.184183856,"Summer"
1996-07-04,160,NA,NA,"Summer"
1996-07-05,151,NA,NA,"Summer"
1996-07-06,165,NA,NA,"Summer"
1996-07-07,160,NA,NA,"Summer"
1996-07-08,190,19.999180773,NA,"Summer"
1996-07-09,164,NA,19.999180773,"Summer"
1996-07-10,163,-3.580645161,NA,"Summer"
1996-07-11,151,NA,-3.580645161,"Summer"
1996-07-12,163,NA,NA,"Summer"
1996-07-13,171,NA,NA,"Summer"
1996-07-14,148,10.0130177,NA,"Summer"
1996-07-15,185,NA,10.0130177,"Summer"
1996-07-16,171,NA,NA,"Summer"
1996-07-17,192,10.403225806,NA,"Summer"
1996-07-18,193,NA,10.403225806,"Summer"
1996-07-19,186,NA,NA,"Summer"
1996-07-20,170,-10.94084933,NA,"Summer"
1996-07-21,155,NA,-10.94084933,"Summer"
1996-07-22,161,NA,NA,"Summer"
1996-07-23,164,0.6290322581,NA,"Summer"
1996-07-24,184,NA,0.6290322581,"Summer"
1996-07-25,146,NA,NA,"Summer"
1996-07-26,168,2.3592697352,NA,"Summer"
1996-07-27,163,NA,2.3592697352,"Summer"
1996-07-28,158,NA,NA,"Summer"
1996-07-29,180,NA,NA,"Summer"
1996-07-30,158,-8.746031746,NA,"Summer"
1996-07-31,158,NA,-8.746031746,"Summer"
1996-08-01,163,9.8630705016,NA,"Summer"
1996-08-02,195,NA,9.8630705016,"Summer"
1996-08-03,147,NA,NA,"Summer"
1996-08-04,163,22.935483871,NA,"Summer"
1996-08-05,168,NA,22.935483871,"Summer"
1996-08-06,167,NA,NA,"Summer"
1996-08-07,153,42.669926511,NA,"Summer"
1996-08-08,168,NA,42.669926511,"Summer"
1996-08-09,161,NA,NA,"Summer"
1996-08-10,179,100.72580645,NA,"Summer"
1996-08-11,134,NA,100.72580645,"Summer"
1996-08-12,153,NA,NA,"Summer"
1996-08-13,172,-6.517953313,NA,"Summer"
1996-08-14,166,NA,-6.517953313,"Summer"
1996-08-15,150,11.904761905,NA,"Summer"
1996-08-16,157,NA,11.904761905,"Summer"
1996-08-17,161,NA,NA,"Summer"
1996-08-18,160,NA,NA,"Summer"
1996-08-19,170,0.695474787,NA,"Summer"
1996-08-20,168,NA,0.695474787,"Summer"
1996-08-21,175,NA,NA,"Summer"
1996-08-22,185,26.064516129,NA,"Summer"
1996-08-23,170,NA,26.064516129,"Summer"
1996-08-24,158,NA,NA,"Summer"
1996-08-25,175,0.623708571,NA,"Summer"
1996-08-26,145,NA,0.623708571,"Summer"
1996-08-27,170,NA,NA,"Summer"
1996-08-28,147,3.7903225806,NA,"Summer"
1996-08-29,173,NA,3.7903225806,"Summer"
1996-08-30,176,NA,NA,"Summer"
1996-08-31,170,-0.037930642,NA,"Summer"
1996-09-01,166,NA,-0.037930642,"Summer"
1996-09-02,184,NA,NA,"Summer"
1996-09-03,167,-1.274193548,NA,"Summer"
1996-09-04,169,NA,-1.274193548,"Summer"
1996-09-05,144,NA,NA,"Summer"
1996-09-06,173,6.4158823285,NA,"Summer"
1996-09-07,168,NA,6.4158823285,"Summer"
1996-09-08,160,NA,NA,"Summer"
1996-09-09,147,NA,NA,"Summer"
1996-09-10,161,NA,NA,"Summer"
1996-09-11,138,NA,NA,"Summer"
1996-09-12,157,-4.585604795,NA,"Summer"
1996-09-13,154,NA,-4.585604795,"Summer"
1996-09-14,153,NA,NA,"Summer"
1996-09-15,158,-12.27419355,NA,"Summer"
1996-09-16,193,NA,-12.27419355,"Summer"
1996-09-17,183,NA,NA,"Summer"
1996-09-18,151,-8.883345123,NA,"Summer"
1996-09-19,179,NA,-8.883345123,"Summer"
1996-09-20,158,NA,NA,"Summer"
1996-09-21,180,NA,NA,"Summer"
1996-09-22,179,NA,NA,"Summer"
1996-09-23,181,NA,NA,"Summer"
1996-09-24,149,-1.894567854,NA,"Summer"
1996-09-25,164,NA,-1.894567854,"Summer"
1996-09-26,162,NA,NA,"Summer"
1996-09-27,168,NA,NA,"Summer"
1996-09-28,183,NA,NA,"Summer"
1996-09-29,169,NA,NA,"Summer"
1996-09-30,188,-2.701776941,NA,"Summer"
1996-10-01,184,NA,-2.701776941,"Fall"
1996-10-02,176,NA,NA,"Fall"
1996-10-03,157,NA,NA,"Fall"
1996-10-04,179,NA,NA,"Fall"
1996-10-05,185,NA,NA,"Fall"
1996-10-06,171,-11.79706897,NA,"Fall"
1996-10-07,186,NA,-11.79706897,"Fall"
1996-10-08,197,NA,NA,"Fall"
1996-10-09,184,NA,NA,"Fall"
1996-10-10,186,NA,NA,"Fall"
1996-10-11,185,NA,NA,"Fall"
1996-10-12,166,-4.026458024,NA,"Fall"
1996-10-13,174,NA,-4.026458024,"Fall"
1996-10-14,184,NA,NA,"Fall"
1996-10-15,182,NA,NA,"Fall"
1996-10-16,174,NA,NA,"Fall"
1996-10-17,213,NA,NA,"Fall"
1996-10-18,171,4.1979867276,NA,"Fall"
1996-10-19,179,NA,4.1979867276,"Fall"
1996-10-20,142,NA,NA,"Fall"
1996-10-21,189,NA,NA,"Fall"
1996-10-22,166,NA,NA,"Fall"
1996-10-23,194,NA,NA,"Fall"
1996-10-24,180,-2.857146607,NA,"Fall"
1996-10-25,191,NA,-2.857146607,"Fall"
1996-10-26,188,NA,NA,"Fall"
1996-10-27,171,NA,NA,"Fall"
1996-10-28,195,NA,NA,"Fall"
1996-10-29,146,NA,NA,"Fall"
1996-10-30,162,5.4500219779,NA,"Fall"
1996-10-31,163,NA,5.4500219779,"Fall"
1996-11-01,175,NA,NA,"Fall"
1996-11-02,172,NA,NA,"Fall"
1996-11-03,191,NA,NA,"Fall"
1996-11-04,200,NA,NA,"Fall"
1996-11-05,193,4.7697124749,NA,"Fall"
1996-11-06,207,NA,4.7697124749,"Fall"
1996-11-07,192,NA,NA,"Fall"
1996-11-08,181,NA,NA,"Fall"
1996-11-09,176,NA,NA,"Fall"
1996-11-10,160,NA,NA,"Fall"
1996-11-11,179,-5.458910223,NA,"Fall"
1996-11-12,160,NA,-5.458910223,"Fall"
1996-11-13,172,NA,NA,"Fall"
1996-11-14,206,NA,NA,"Fall"
1996-11-15,196,NA,NA,"Fall"
1996-11-16,171,NA,NA,"Fall"
1996-11-17,190,9.5156981437,NA,"Fall"
1996-11-18,213,NA,9.5156981437,"Fall"
1996-11-19,197,NA,NA,"Fall"
1996-11-20,204,NA,NA,"Fall"
1996-11-21,189,NA,NA,"Fall"
1996-11-22,206,NA,NA,"Fall"
1996-11-23,195,-4.599145922,NA,"Fall"
1996-11-24,204,NA,-4.599145922,"Fall"
1996-11-25,187,NA,NA,"Fall"
1996-11-26,211,NA,NA,"Fall"
1996-11-27,201,NA,NA,"Fall"
1996-11-28,199,NA,NA,"Fall"
1996-11-29,203,0.7506984541,NA,"Fall"
1996-11-30,186,NA,0.7506984541,"Fall"
1996-12-01,228,NA,NA,"Fall"
1996-12-02,228,NA,NA,"Fall"
1996-12-03,225,NA,NA,"Fall"
1996-12-04,224,NA,NA,"Fall"
1996-12-05,216,4.9330315322,NA,"Fall"
1996-12-06,226,NA,4.9330315322,"Fall"
1996-12-07,228,NA,NA,"Fall"
1996-12-08,233,NA,NA,"Fall"
1996-12-09,253,NA,NA,"Fall"
1996-12-10,252,NA,NA,"Fall"
1996-12-11,219,12.004056854,NA,"Fall"
1996-12-12,220,NA,12.004056854,"Fall"
1996-12-13,211,NA,NA,"Fall"
1996-12-14,226,NA,NA,"Fall"
1996-12-15,237,NA,NA,"Fall"
1996-12-16,223,NA,NA,"Fall"
1996-12-17,243,-2.196386433,NA,"Fall"
1996-12-18,222,NA,-2.196386433,"Fall"
1996-12-19,214,NA,NA,"Fall"
1996-12-20,199,NA,NA,"Fall"
1996-12-21,211,NA,NA,"Fall"
1996-12-22,192,NA,NA,"Fall"
1996-12-23,246,9.2219815736,NA,"Fall"
1996-12-24,238,NA,9.2219815736,"Fall"
1996-12-25,209,NA,NA,"Fall"
1996-12-26,200,NA,NA,"Fall"
1996-12-27,199,NA,NA,"Fall"
1996-12-28,210,NA,NA,"Fall"
1996-12-29,205,-0.504843094,NA,"Fall"
1996-12-30,181,NA,-0.504843094,"Fall"
1996-12-31,205,NA,NA,"Fall"
1997-01-01,211,NA,NA,"Winter"
1997-01-02,229,NA,NA,"Winter"
1997-01-03,231,NA,NA,"Winter"
1997-01-04,204,0.069325939,NA,"Winter"
1997-01-05,208,NA,0.069325939,"Winter"
1997-01-06,227,NA,NA,"Winter"
1997-01-07,189,NA,NA,"Winter"
1997-01-08,213,NA,NA,"Winter"
1997-01-09,237,NA,NA,"Winter"
1997-01-10,219,-2.746706651,NA,"Winter"
1997-01-11,198,NA,-2.746706651,"Winter"
1997-01-12,155,NA,NA,"Winter"
1997-01-13,206,NA,NA,"Winter"
1997-01-14,199,NA,NA,"Winter"
1997-01-15,192,NA,NA,"Winter"
1997-01-16,246,-3.436504946,NA,"Winter"
1997-01-17,204,NA,-3.436504946,"Winter"
1997-01-18,183,NA,NA,"Winter"
1997-01-19,171,NA,NA,"Winter"
1997-01-20,206,NA,NA,"Winter"
1997-01-21,212,NA,NA,"Winter"
1997-01-22,238,-2.617042244,NA,"Winter"
1997-01-23,216,NA,-2.617042244,"Winter"
1997-01-24,178,NA,NA,"Winter"
1997-01-25,215,NA,NA,"Winter"
1997-01-26,179,NA,NA,"Winter"
1997-01-27,192,NA,NA,"Winter"
1997-01-28,179,-10.09578636,NA,"Winter"
1997-01-29,186,NA,-10.09578636,"Winter"
1997-01-30,186,NA,NA,"Winter"
1997-01-31,185,NA,NA,"Winter"
1997-02-01,199,NA,NA,"Winter"
1997-02-02,179,NA,NA,"Winter"
1997-02-03,190,11.038751512,NA,"Winter"
1997-02-04,166,NA,11.038751512,"Winter"
1997-02-05,205,NA,NA,"Winter"
1997-02-06,201,NA,NA,"Winter"
1997-02-07,183,NA,NA,"Winter"
1997-02-08,177,NA,NA,"Winter"
1997-02-09,198,-8.40575778,NA,"Winter"
1997-02-10,163,NA,-8.40575778,"Winter"
1997-02-11,176,NA,NA,"Winter"
1997-02-12,208,NA,NA,"Winter"
1997-02-13,173,NA,NA,"Winter"
1997-02-14,186,NA,NA,"Winter"
1997-02-15,179,-1.163510202,NA,"Winter"
1997-02-16,185,NA,-1.163510202,"Winter"
1997-02-17,175,NA,NA,"Winter"
1997-02-18,161,NA,NA,"Winter"
1997-02-19,176,NA,NA,"Winter"
1997-02-20,199,NA,NA,"Winter"
1997-02-21,184,-0.5966282,NA,"Winter"
1997-02-22,179,NA,-0.5966282,"Winter"
1997-02-23,180,NA,NA,"Winter"
1997-02-24,180,NA,NA,"Winter"
1997-02-25,176,NA,NA,"Winter"
1997-02-26,169,NA,NA,"Winter"
1997-02-27,190,-8.008329556,NA,"Winter"
1997-02-28,184,NA,-8.008329556,"Winter"
1997-03-01,193,NA,NA,"Winter"
1997-03-02,168,NA,NA,"Winter"
1997-03-03,176,NA,NA,"Winter"
1997-03-04,174,NA,NA,"Winter"
1997-03-05,167,4.2536654339,NA,"Winter"
1997-03-06,187,NA,4.2536654339,"Winter"
1997-03-07,173,NA,NA,"Winter"
1997-03-08,172,NA,NA,"Winter"
1997-03-09,189,NA,NA,"Winter"
1997-03-10,212,NA,NA,"Winter"
1997-03-11,200,-5.124158048,NA,"Winter"
1997-03-12,171,NA,-5.124158048,"Winter"
1997-03-13,155,NA,NA,"Winter"
1997-03-14,181,NA,NA,"Winter"
1997-03-15,174,NA,NA,"Winter"
1997-03-16,173,NA,NA,"Winter"
1997-03-17,190,-4.594354145,NA,"Winter"
1997-03-18,181,NA,-4.594354145,"Winter"
1997-03-19,166,NA,NA,"Winter"
1997-03-20,162,NA,NA,"Winter"
1997-03-21,206,NA,NA,"Winter"
1997-03-22,193,NA,NA,"Winter"
1997-03-23,159,-21.99033463,NA,"Winter"
1997-03-24,183,NA,-21.99033463,"Winter"
1997-03-25,172,NA,NA,"Winter"
1997-03-26,181,NA,NA,"Winter"
1997-03-27,187,NA,NA,"Winter"
1997-03-28,172,NA,NA,"Winter"
1997-03-29,136,7.3588291872,NA,"Winter"
1997-03-30,179,NA,7.3588291872,"Winter"
1997-03-31,156,NA,NA,"Winter"
1997-04-01,170,NA,NA,"Spring"
1997-04-02,186,NA,NA,"Spring"
1997-04-03,187,NA,NA,"Spring"
1997-04-04,176,-5.241723467,NA,"Spring"
1997-04-05,172,NA,-5.241723467,"Spring"
1997-04-06,173,NA,NA,"Spring"
1997-04-07,169,NA,NA,"Spring"
1997-04-08,161,NA,NA,"Spring"
1997-04-09,174,NA,NA,"Spring"
1997-04-10,179,-13.64322764,NA,"Spring"
1997-04-11,176,NA,-13.64322764,"Spring"
1997-04-12,180,NA,NA,"Spring"
1997-04-13,173,NA,NA,"Spring"
1997-04-14,180,NA,NA,"Spring"
1997-04-15,173,NA,NA,"Spring"
1997-04-16,181,4.1767857143,NA,"Spring"
